gene,moduleLPV
Mcavernosa03880,0
Mcavernosa03890,0
Mcavernosa03900,0
Mcavernosa03903,0
Mcavernosa03901,0
Mcavernosa03906,0
Mcavernosa03907,0
Mcavernosa03909,0
Mcavernosa03897,0
Mcavernosa03895,0
Mcavernosa03913,0
Mcavernosa03908,0
Mcavernosa03905,0
Mcavernosa03894,0
Mcavernosa03912,0
Mcavernosa03899,0
Mcavernosa03902,0
Mcavernosa03920,0
Mcavernosa03919,0
Mcavernosa03923,0
Mcavernosa03924,0
Mcavernosa03921,0
Mcavernosa03922,0
Mcavernosa03918,0
Mcavernosa03914,0
Mcavernosa03925,0
Mcavernosa03935,0
Mcavernosa03930,0
Mcavernosa03926,0
Mcavernosa03931,0
Mcavernosa03936,0
Mcavernosa03937,0
Mcavernosa03944,0
Mcavernosa03941,0
Mcavernosa03946,0
Mcavernosa03947,0
Mcavernosa03940,0
Mcavernosa03943,0
Mcavernosa03945,0
Mcavernosa03938,0
Mcavernosa03948,0
Mcavernosa03953,0
Mcavernosa03952,0
Mcavernosa03950,0
Mcavernosa03951,0
Mcavernosa03958,0
Mcavernosa03956,0
Mcavernosa03954,0
Mcavernosa03957,0
Mcavernosa03961,0
Mcavernosa03959,0
Mcavernosa03960,0
Mcavernosa03968,0
Mcavernosa03964,0
Mcavernosa03969,0
Mcavernosa03975,0
Mcavernosa03967,0
Mcavernosa03973,0
Mcavernosa03971,0
Mcavernosa03974,0
Mcavernosa03977,0
Mcavernosa03976,0
Mcavernosa03978,0
Mcavernosa03979,0
Mcavernosa03982,0
Mcavernosa03984,0
Mcavernosa03980,0
Mcavernosa03981,0
Mcavernosa03983,0
Mcavernosa03985,0
Mcavernosa03992,0
Mcavernosa03994,0
Mcavernosa03986,0
Mcavernosa03989,0
Mcavernosa03997,0
Mcavernosa03998,0
Mcavernosa03996,0
Mcavernosa03995,0
Mcavernosa04006,0
Mcavernosa04005,0
Mcavernosa04000,0
Mcavernosa04009,0
Mcavernosa04003,0
Mcavernosa04001,0
Mcavernosa04007,0
Mcavernosa04004,0
Mcavernosa04002,0
Mcavernosa04012,0
Mcavernosa04010,0
Mcavernosa04016,0
Mcavernosa04014,0
Mcavernosa04013,0
Mcavernosa04015,0
Mcavernosa04011,0
Mcavernosa04018,0
Mcavernosa04017,0
Mcavernosa04020,0
Mcavernosa04019,0
Mcavernosa04022,0
Mcavernosa04026,0
Mcavernosa04024,0
Mcavernosa04027,0
Mcavernosa04023,0
Mcavernosa04028,0
Mcavernosa04025,0
Mcavernosa04029,0
Mcavernosa04036,0
Mcavernosa04030,0
Mcavernosa04037,9.19737870719776
Mcavernosa04039,0
Mcavernosa04032,0
Mcavernosa04033,0
Mcavernosa04042,0
Mcavernosa04040,0
Mcavernosa04049,0
Mcavernosa04048,0
Mcavernosa04050,0
Mcavernosa04044,0
Mcavernosa04041,0
Mcavernosa04043,0
Mcavernosa04054,0
Mcavernosa04056,0
Mcavernosa04061,0
Mcavernosa04053,0
Mcavernosa04062,0
Mcavernosa04066,0
Mcavernosa04064,0
Mcavernosa04065,0
Mcavernosa04063,0
Mcavernosa04069,0
Mcavernosa04068,0
Mcavernosa04070,0
Mcavernosa04067,0
Mcavernosa04076,0
Mcavernosa04075,0
Mcavernosa04074,0
Mcavernosa04078,0
Mcavernosa04081,0
Mcavernosa04077,0
Mcavernosa04082,0
Mcavernosa04092,0
Mcavernosa04084,0
Mcavernosa04086,0
Mcavernosa04085,0
Mcavernosa04093,0
Mcavernosa04090,0
Mcavernosa04088,0
Mcavernosa04087,0
Mcavernosa04089,0
Mcavernosa04097,0
Mcavernosa04099,0
Mcavernosa04098,0
Mcavernosa04100,0
Mcavernosa04101,0
Mcavernosa04094,0
Mcavernosa04102,0
Mcavernosa04095,0
Mcavernosa04096,0
Mcavernosa04105,0
Mcavernosa04109,0
Mcavernosa04108,0
Mcavernosa04113,0
Mcavernosa04110,0
Mcavernosa04116,0
Mcavernosa04106,0
Mcavernosa04107,0
Mcavernosa04115,0
Mcavernosa04117,0
Mcavernosa04114,0
Mcavernosa04119,0
Mcavernosa04118,0
Mcavernosa04127,0
Mcavernosa04126,0
Mcavernosa04120,0
Mcavernosa04125,0
Mcavernosa04123,0
Mcavernosa04124,0
Mcavernosa04121,0
Mcavernosa04130,0
Mcavernosa04135,0
Mcavernosa04134,0
Mcavernosa04128,0
Mcavernosa04133,0
Mcavernosa04131,0
Mcavernosa04129,0
Mcavernosa04132,0
Mcavernosa04141,0
Mcavernosa04145,0
Mcavernosa04146,0
Mcavernosa04138,0
Mcavernosa04139,0
Mcavernosa04144,0
Mcavernosa04136,0
Mcavernosa04142,0
Mcavernosa04150,0
Mcavernosa04159,0
Mcavernosa04157,0
Mcavernosa04152,0
Mcavernosa04155,0
Mcavernosa04151,0
Mcavernosa04158,0
Mcavernosa04162,0
Mcavernosa04154,0
Mcavernosa04156,0
Mcavernosa04160,0
Mcavernosa04153,0
Mcavernosa04161,0
Mcavernosa04171,0
Mcavernosa04169,0
Mcavernosa04166,0
Mcavernosa04167,0
Mcavernosa04164,0
Mcavernosa04168,0
Mcavernosa04172,0
Mcavernosa04163,0
Mcavernosa04179,0
Mcavernosa04173,0
Mcavernosa04177,0
Mcavernosa04174,0
Mcavernosa04176,0
Mcavernosa04181,0
Mcavernosa04180,0
Mcavernosa04183,0
Mcavernosa04185,0
Mcavernosa04187,0
Mcavernosa04184,0
Mcavernosa04188,0
Mcavernosa04192,0
Mcavernosa04195,0
Mcavernosa04190,0
Mcavernosa04197,0
Mcavernosa04198,0
Mcavernosa04200,0
Mcavernosa04199,0
Mcavernosa04193,0
Mcavernosa04213,0
Mcavernosa04214,0
Mcavernosa04212,0
Mcavernosa04209,0
Mcavernosa04207,0
Mcavernosa04202,0
Mcavernosa04203,8.55320418391184
Mcavernosa04206,0
Mcavernosa04211,0
Mcavernosa04210,0
Mcavernosa04201,0
Mcavernosa04205,0
Mcavernosa04219,0
Mcavernosa04218,0
Mcavernosa04223,0
Mcavernosa04221,0
Mcavernosa04216,0
Mcavernosa04215,0
Mcavernosa04222,0
Mcavernosa04220,0
Mcavernosa04227,0
Mcavernosa04225,0
Mcavernosa04231,0
Mcavernosa04226,0
Mcavernosa04224,0
Mcavernosa04229,0
Mcavernosa04230,0
Mcavernosa04234,0
Mcavernosa04228,0
Mcavernosa07233,0
Mcavernosa07232,0
Mcavernosa07234,0
Mcavernosa07230,0
Mcavernosa07239,0
Mcavernosa07240,0
Mcavernosa07245,0
Mcavernosa07242,0
Mcavernosa07243,0
Mcavernosa07244,0
Mcavernosa07235,0
Mcavernosa07241,0
Mcavernosa07247,0
Mcavernosa07249,0
Mcavernosa07246,0
Mcavernosa07251,0
Mcavernosa07254,0
Mcavernosa07252,0
Mcavernosa07253,0
Mcavernosa07263,0
Mcavernosa07262,0
Mcavernosa07260,0
Mcavernosa07255,0
Mcavernosa07259,0
Mcavernosa07256,0
Mcavernosa07265,0
Mcavernosa07261,0
Mcavernosa07258,0
Mcavernosa07266,0
Mcavernosa07269,0
Mcavernosa07268,0
Mcavernosa07274,0
Mcavernosa07270,0
Mcavernosa07273,0
Mcavernosa07272,0
Mcavernosa07280,0
Mcavernosa07275,0
Mcavernosa07277,0
Mcavernosa07278,0
Mcavernosa07276,0
Mcavernosa07285,0
Mcavernosa07287,0
Mcavernosa07288,0
Mcavernosa07286,0
Mcavernosa07281,0
Mcavernosa07282,0
Mcavernosa07289,0
Mcavernosa07284,0
Mcavernosa07290,0
Mcavernosa07292,0
Mcavernosa07296,0
Mcavernosa07298,0
Mcavernosa07297,0
Mcavernosa07294,0
Mcavernosa07293,0
Mcavernosa07295,0
Mcavernosa07303,0
Mcavernosa07307,0
Mcavernosa07301,0
Mcavernosa07302,0
Mcavernosa07299,0
Mcavernosa07308,0
Mcavernosa07304,0
Mcavernosa07310,0
Mcavernosa07313,0
Mcavernosa07311,0
Mcavernosa07309,0
Mcavernosa07314,0
Mcavernosa07317,0
Mcavernosa07315,0
Mcavernosa07318,0
Mcavernosa07319,0
Mcavernosa07325,0
Mcavernosa07326,0
Mcavernosa07328,0
Mcavernosa07329,0
Mcavernosa07334,0
Mcavernosa07335,0
Mcavernosa07332,0
Mcavernosa07342,0
Mcavernosa07340,0
Mcavernosa07339,0
Mcavernosa07343,0
Mcavernosa07341,0
Mcavernosa07347,0
Mcavernosa07346,0
Mcavernosa07344,0
Mcavernosa07345,0
Mcavernosa07353,0
Mcavernosa07351,0
Mcavernosa07350,0
Mcavernosa07352,0
Mcavernosa07349,0
Mcavernosa07357,0
Mcavernosa07361,0
Mcavernosa07358,0
Mcavernosa07360,0
Mcavernosa07356,0
Mcavernosa07355,0
Mcavernosa07369,0
Mcavernosa07362,0
Mcavernosa07367,0
Mcavernosa07365,0
Mcavernosa07364,0
Mcavernosa07380,0
Mcavernosa07371,0
Mcavernosa07379,0
Mcavernosa07376,0
Mcavernosa07372,0
Mcavernosa07378,0
Mcavernosa07368,0
Mcavernosa07374,0
Mcavernosa07375,0
Mcavernosa07373,0
Mcavernosa07392,0
Mcavernosa07396,0
Mcavernosa07394,0
Mcavernosa07385,0
Mcavernosa07407,0
Mcavernosa07387,0
Mcavernosa07390,0
Mcavernosa07393,0
Mcavernosa07386,0
Mcavernosa07395,0
Mcavernosa07388,0
Mcavernosa07381,0
Mcavernosa07391,0
Mcavernosa07410,0
Mcavernosa07411,0
Mcavernosa07413,0
Mcavernosa07408,0
Mcavernosa07409,0
Mcavernosa07418,0
Mcavernosa07417,0
Mcavernosa07445,0
Mcavernosa07444,0
Mcavernosa07440,0
Mcavernosa07419,0
Mcavernosa07441,0
Mcavernosa07431,0
Mcavernosa07443,0
Mcavernosa07421,0
Mcavernosa07448,0
Mcavernosa07442,0
Mcavernosa07446,0
Mcavernosa07449,0
Mcavernosa07447,0
Mcavernosa07457,0
Mcavernosa07425,0
Mcavernosa07437,0
Mcavernosa07430,0
Mcavernosa07462,0
Mcavernosa07464,0
Mcavernosa07458,0
Mcavernosa07459,0
Mcavernosa07460,0
Mcavernosa07461,0
Mcavernosa07463,0
Mcavernosa07466,0
Mcavernosa07472,0
Mcavernosa07471,0
Mcavernosa07469,0
Mcavernosa07470,0
Mcavernosa07467,0
Mcavernosa07468,0
Mcavernosa07481,0
Mcavernosa07480,0
Mcavernosa07479,0
Mcavernosa07474,0
Mcavernosa07483,0
Mcavernosa07478,0
Mcavernosa07475,0
Mcavernosa07477,0
Mcavernosa07485,0
Mcavernosa07482,0
Mcavernosa07494,0
Mcavernosa07489,0
Mcavernosa07492,0
Mcavernosa07493,0
Mcavernosa07487,3.67136780086135
Mcavernosa07490,0
Mcavernosa07488,0
Mcavernosa07491,0
Mcavernosa07486,0
Mcavernosa07502,0
Mcavernosa07501,0
Mcavernosa07500,0
Mcavernosa07503,0
Mcavernosa07498,0
Mcavernosa07495,0
Mcavernosa07497,0
Mcavernosa07504,0
Mcavernosa07505,0
Mcavernosa07507,0
Mcavernosa07519,0
Mcavernosa07517,0
Mcavernosa07508,0
Mcavernosa07514,0
Mcavernosa07512,0
Mcavernosa07511,0
Mcavernosa07516,0
Mcavernosa07518,0
Mcavernosa07509,0
Mcavernosa07513,0
Mcavernosa07525,0
Mcavernosa07526,0
Mcavernosa07522,0
Mcavernosa07521,0
Mcavernosa07520,0
Mcavernosa07523,0
Mcavernosa07531,0
Mcavernosa07534,0
Mcavernosa07532,0
Mcavernosa07528,0
Mcavernosa07527,0
Mcavernosa07535,0
Mcavernosa07540,0
Mcavernosa07536,0
Mcavernosa07538,0
Mcavernosa07543,0
Mcavernosa07544,0
Mcavernosa07546,0
Mcavernosa07556,0
Mcavernosa07554,0
Mcavernosa07550,0
Mcavernosa07548,0
Mcavernosa07553,0
Mcavernosa07547,0
Mcavernosa07552,0
Mcavernosa07571,0
Mcavernosa07573,0
Mcavernosa07572,0
Mcavernosa07564,0
Mcavernosa07568,0
Mcavernosa07558,0
Mcavernosa07557,0
Mcavernosa07570,0
Mcavernosa07563,0
Mcavernosa07559,0
Mcavernosa07585,0
Mcavernosa07588,0
Mcavernosa07587,0
Mcavernosa07577,0
Mcavernosa07575,0
Mcavernosa07576,0
Mcavernosa07579,0
Mcavernosa07586,0
Mcavernosa07583,0
Mcavernosa07584,0
Mcavernosa07574,0
Mcavernosa07580,0
Mcavernosa07578,0
Mcavernosa07589,0
Mcavernosa07581,0
Mcavernosa07598,0
Mcavernosa07591,0
Mcavernosa07596,0
Mcavernosa07590,0
Mcavernosa07592,0
Mcavernosa07595,0
Mcavernosa07599,0
Mcavernosa07600,0
Mcavernosa07609,0
Mcavernosa07610,0
Mcavernosa07612,0
Mcavernosa07608,0
Mcavernosa07613,0
Mcavernosa07602,0
Mcavernosa07605,0
Mcavernosa07604,0
Mcavernosa07611,0
Mcavernosa07601,0
Mcavernosa07603,0
Mcavernosa07607,0
Mcavernosa07606,0
Mcavernosa07614,0
Mcavernosa07617,0
Mcavernosa07615,0
Mcavernosa07616,0
Mcavernosa07629,0
Mcavernosa07630,0
Mcavernosa07636,0
Mcavernosa07633,0
Mcavernosa07637,0
Mcavernosa07627,0
Mcavernosa07632,0
Mcavernosa07631,0
Mcavernosa07638,0
Mcavernosa07640,0
Mcavernosa07639,0
Mcavernosa07641,0
Mcavernosa07642,0
Mcavernosa07643,0
Mcavernosa07647,0
Mcavernosa07646,0
Mcavernosa07644,0
Mcavernosa07645,0
Mcavernosa07649,0
Mcavernosa07650,0
Mcavernosa07659,0
Mcavernosa07656,0
Mcavernosa07653,0
Mcavernosa07652,0
Mcavernosa07654,0
Mcavernosa07658,0
Mcavernosa07660,0
Mcavernosa07655,0
Mcavernosa07651,0
Mcavernosa07657,0
Mcavernosa07666,0
Mcavernosa07671,0
Mcavernosa07663,0
Mcavernosa07661,0
Mcavernosa07662,0
Mcavernosa07685,0
Mcavernosa07674,0
Mcavernosa07675,0
Mcavernosa07684,0
Mcavernosa07681,0
Mcavernosa07677,0
Mcavernosa07680,0
Mcavernosa07683,0
Mcavernosa07665,0
Mcavernosa07686,0
Mcavernosa07687,0
Mcavernosa07673,0
Mcavernosa07672,0
Mcavernosa07669,0
Mcavernosa07676,0
Mcavernosa07679,0
Mcavernosa07668,0
Mcavernosa07670,0
Mcavernosa07696,0
Mcavernosa07694,0
Mcavernosa07695,0
Mcavernosa07688,0
Mcavernosa07692,0
Mcavernosa07690,0
Mcavernosa07704,0
Mcavernosa07706,0
Mcavernosa07703,0
Mcavernosa07698,0
Mcavernosa07705,0
Mcavernosa07700,0
Mcavernosa07699,0
Mcavernosa07697,0
Mcavernosa07701,0
Mcavernosa07710,0
Mcavernosa07708,0
Mcavernosa07709,0
Mcavernosa07721,0
Mcavernosa07712,0
Mcavernosa07716,0
Mcavernosa07719,0
Mcavernosa07722,0
Mcavernosa07714,0
Mcavernosa07720,0
Mcavernosa07717,0
Mcavernosa07713,0
Mcavernosa07723,0
Mcavernosa07724,0
Mcavernosa07739,0
Mcavernosa07726,0
Mcavernosa07733,0
Mcavernosa07742,0
Mcavernosa07741,0
Mcavernosa07729,0
Mcavernosa07727,0
Mcavernosa07725,0
Mcavernosa07738,0
Mcavernosa07728,0
Mcavernosa07743,0
Mcavernosa07737,0
Mcavernosa07740,0
Mcavernosa07748,0
Mcavernosa07747,0
Mcavernosa07751,0
Mcavernosa07753,0
Mcavernosa07749,0
Mcavernosa07750,0
Mcavernosa07745,0
Mcavernosa07744,0
Mcavernosa07761,0
Mcavernosa07764,0
Mcavernosa07762,0
Mcavernosa07760,0
Mcavernosa07758,0
Mcavernosa07754,0
Mcavernosa07765,0
Mcavernosa07759,0
Mcavernosa07756,0
Mcavernosa07763,0
Mcavernosa07755,0
Mcavernosa07769,0
Mcavernosa07768,0
Mcavernosa07767,0
Mcavernosa07766,0
Mcavernosa07772,0
Mcavernosa07770,0
Mcavernosa07773,0
Mcavernosa07771,0
Mcavernosa07776,0
Mcavernosa07775,0
Mcavernosa07779,0
Mcavernosa07782,0
Mcavernosa07781,0
Mcavernosa07774,0
Mcavernosa07783,0
Mcavernosa07787,0
Mcavernosa07788,0
Mcavernosa07785,0
Mcavernosa07784,0
Mcavernosa07786,0
Mcavernosa07790,0
Mcavernosa07789,0
Mcavernosa07792,0
Mcavernosa07791,0
Mcavernosa07794,0
Mcavernosa07796,0
Mcavernosa07797,0
Mcavernosa07802,0
Mcavernosa07799,0
Mcavernosa07801,0
Mcavernosa07803,0
Mcavernosa07804,0
Mcavernosa07800,0
Mcavernosa07815,0
Mcavernosa07812,0
Mcavernosa07808,0
Mcavernosa07805,0
Mcavernosa07806,0
Mcavernosa07807,0
Mcavernosa07809,0
Mcavernosa07810,0
Mcavernosa07814,0
Mcavernosa07813,0
Mcavernosa07816,0
Mcavernosa07823,0
Mcavernosa07826,0
Mcavernosa07822,0
Mcavernosa07817,0
Mcavernosa07818,0
Mcavernosa07821,0
Mcavernosa07825,0
Mcavernosa07832,2.97081908687077
Mcavernosa07830,0
Mcavernosa07827,0
Mcavernosa07829,0
Mcavernosa07828,0
Mcavernosa07840,0
Mcavernosa07834,0
Mcavernosa07842,0
Mcavernosa07833,0
Mcavernosa07848,0
Mcavernosa07845,0
Mcavernosa07841,0
Mcavernosa07846,0
Mcavernosa07851,0
Mcavernosa07849,0
Mcavernosa07860,0
Mcavernosa07861,0
Mcavernosa07859,0
Mcavernosa07864,0
Mcavernosa07858,0
Mcavernosa07856,0
Mcavernosa07865,0
Mcavernosa07854,0
Mcavernosa07855,0
Mcavernosa07862,0
Mcavernosa07863,0
Mcavernosa07868,0
Mcavernosa07872,0
Mcavernosa07866,0
Mcavernosa07869,0
Mcavernosa07873,0
Mcavernosa07871,0
Mcavernosa07870,0
Mcavernosa07880,0
Mcavernosa07875,0
Mcavernosa07874,0
Mcavernosa07877,0
Mcavernosa07881,0
Mcavernosa07878,0
Mcavernosa07883,0
Mcavernosa07884,0
Mcavernosa07886,0
Mcavernosa07882,0
Mcavernosa07887,0
Mcavernosa07889,0
Mcavernosa07890,0
Mcavernosa07894,0
Mcavernosa07895,0
Mcavernosa07896,0
Mcavernosa07902,0
Mcavernosa07901,0
Mcavernosa07897,0
Mcavernosa07899,0
Mcavernosa07903,0
Mcavernosa07898,0
Mcavernosa07905,0
Mcavernosa07904,0
Mcavernosa07907,0
Mcavernosa07908,0
Mcavernosa07906,0
Mcavernosa07911,0
Mcavernosa07909,0
Mcavernosa07916,0
Mcavernosa07921,0
Mcavernosa07923,0
Mcavernosa07922,0
Mcavernosa07918,0
Mcavernosa07919,0
Mcavernosa07917,0
Mcavernosa07920,0
Mcavernosa07914,0
Mcavernosa07910,0
Mcavernosa07912,0
Mcavernosa07913,0
Mcavernosa07915,0
Mcavernosa07924,0
Mcavernosa07925,0
Mcavernosa07930,0
Mcavernosa07926,0
Mcavernosa07933,0
Mcavernosa07927,0
Mcavernosa08008,0
Mcavernosa08011,0
Mcavernosa07931,0
Mcavernosa07946,0
Mcavernosa07936,0
Mcavernosa07969,0
Mcavernosa08009,0
Mcavernosa08010,0
Mcavernosa07934,0
Mcavernosa07935,0
Mcavernosa08018,0
Mcavernosa08014,0
Mcavernosa08013,0
Mcavernosa08015,0
Mcavernosa08019,0
Mcavernosa08020,0
Mcavernosa08012,0
Mcavernosa08017,0
Mcavernosa08016,0
Mcavernosa08021,0
Mcavernosa08028,0
Mcavernosa08022,0
Mcavernosa08029,0
Mcavernosa08026,0
Mcavernosa08025,0
Mcavernosa08033,0
Mcavernosa08038,0
Mcavernosa08035,0
Mcavernosa08040,0
Mcavernosa08036,0
Mcavernosa08042,0
Mcavernosa08037,0
Mcavernosa08039,0
Mcavernosa08041,0
Mcavernosa08034,0
Mcavernosa08050,0
Mcavernosa08047,0
Mcavernosa08048,0
Mcavernosa08049,0
Mcavernosa08043,0
Mcavernosa08045,0
Mcavernosa08052,0
Mcavernosa08046,0
Mcavernosa08056,0
Mcavernosa08055,0
Mcavernosa08057,0
Mcavernosa08060,0
Mcavernosa08059,0
Mcavernosa08063,0
Mcavernosa08061,0
Mcavernosa08069,0
Mcavernosa08070,0
Mcavernosa08066,0
Mcavernosa08065,0
Mcavernosa08068,0
Mcavernosa08067,0
Mcavernosa08078,0
Mcavernosa08079,0
Mcavernosa08080,0
Mcavernosa08076,0
Mcavernosa08081,0
Mcavernosa08077,0
Mcavernosa08083,0
Mcavernosa08082,0
Mcavernosa08073,0
Mcavernosa08071,0
Mcavernosa08074,0
Mcavernosa08072,0
Mcavernosa08091,0
Mcavernosa08086,0
Mcavernosa08084,0
Mcavernosa08090,0
Mcavernosa08087,0
Mcavernosa08085,0
Mcavernosa08088,0
Mcavernosa08092,0
Mcavernosa08094,0
Mcavernosa08093,0
Mcavernosa08097,0
Mcavernosa08096,0
Mcavernosa08095,0
Mcavernosa08098,0
Mcavernosa08102,0
Mcavernosa08100,0
Mcavernosa08109,0
Mcavernosa08106,0
Mcavernosa08105,0
Mcavernosa08103,0
Mcavernosa08116,0
Mcavernosa08115,0
Mcavernosa08107,0
Mcavernosa08114,0
Mcavernosa08137,0
Mcavernosa08135,0
Mcavernosa08123,0
Mcavernosa08126,0
Mcavernosa08134,0
Mcavernosa08128,0
Mcavernosa08136,0
Mcavernosa08130,0
Mcavernosa08132,0
Mcavernosa08133,0
Mcavernosa08145,0
Mcavernosa08143,0
Mcavernosa08144,0
Mcavernosa08140,0
Mcavernosa08139,0
Mcavernosa08142,0
Mcavernosa08148,0
Mcavernosa08146,0
Mcavernosa08151,0
Mcavernosa08152,0
Mcavernosa08150,0
Mcavernosa08155,0
Mcavernosa08153,0
Mcavernosa08156,0
Mcavernosa08159,0
Mcavernosa08160,0
Mcavernosa08157,0
Mcavernosa08167,0
Mcavernosa08166,0
Mcavernosa08170,0
Mcavernosa08164,0
Mcavernosa08161,0
Mcavernosa08162,0
Mcavernosa08173,0
Mcavernosa08165,0
Mcavernosa08171,0
Mcavernosa08169,0
Mcavernosa08172,0
Mcavernosa08178,0
Mcavernosa08174,0
Mcavernosa08175,0
Mcavernosa08177,0
Mcavernosa08179,0
Mcavernosa08181,0
Mcavernosa08185,0
Mcavernosa08183,0
Mcavernosa08182,0
Mcavernosa08187,0
Mcavernosa08192,0
Mcavernosa08195,0
Mcavernosa08191,0
Mcavernosa08194,0
Mcavernosa08189,0
Mcavernosa08196,0
Mcavernosa08198,0
Mcavernosa08201,0
Mcavernosa08203,0
Mcavernosa08199,0
Mcavernosa08200,0
Mcavernosa08204,0
Mcavernosa08209,0
Mcavernosa08205,0
Mcavernosa08210,0
Mcavernosa08211,0
Mcavernosa08206,0
Mcavernosa08207,0
Mcavernosa08208,0
Mcavernosa08212,0
Mcavernosa08216,0
Mcavernosa08217,0
Mcavernosa08220,0
Mcavernosa08214,0
Mcavernosa08213,0
Mcavernosa08215,0
Mcavernosa08219,0
Mcavernosa08225,0
Mcavernosa08221,0
Mcavernosa08224,0
Mcavernosa08223,0
Mcavernosa08222,0
Mcavernosa08227,0
Mcavernosa08234,0
Mcavernosa08230,0
Mcavernosa08231,0
Mcavernosa08229,0
Mcavernosa08228,0
Mcavernosa08233,0
Mcavernosa08232,0
Mcavernosa08235,0
Mcavernosa08243,0
Mcavernosa08236,0
Mcavernosa08239,0
Mcavernosa08241,0
Mcavernosa08237,0
Mcavernosa08238,0
Mcavernosa08254,0
Mcavernosa08250,0
Mcavernosa08251,0
Mcavernosa08249,0
Mcavernosa08248,0
Mcavernosa08252,0
Mcavernosa08247,0
Mcavernosa08244,0
Mcavernosa08253,0
Mcavernosa08260,0
Mcavernosa08258,0
Mcavernosa08255,0
Mcavernosa08262,0
Mcavernosa08261,0
Mcavernosa08257,0
Mcavernosa08256,0
Mcavernosa08271,0
Mcavernosa08270,0
Mcavernosa08267,0
Mcavernosa08269,0
Mcavernosa08265,0
Mcavernosa08263,0
Mcavernosa08264,0
Mcavernosa08283,0
Mcavernosa08287,0
Mcavernosa08284,0
Mcavernosa08289,0
Mcavernosa08279,0
Mcavernosa08282,0
Mcavernosa08286,0
Mcavernosa08290,0
Mcavernosa08291,0
Mcavernosa08288,0
Mcavernosa08285,0
Mcavernosa08281,0
Mcavernosa08273,0
Mcavernosa08280,0
Mcavernosa24361,0
Mcavernosa24360,0
Mcavernosa24362,0
Mcavernosa24363,0
Mcavernosa24365,0
Mcavernosa24364,0
Mcavernosa24367,0
Mcavernosa24374,0
Mcavernosa24373,0
Mcavernosa24372,0
Mcavernosa24369,0
Mcavernosa24376,0
Mcavernosa24375,0
Mcavernosa24371,0
Mcavernosa24368,0
Mcavernosa24379,22.8744453230703
Mcavernosa24381,0
Mcavernosa24377,0
Mcavernosa24378,0
Mcavernosa24380,0
Mcavernosa24387,0
Mcavernosa24382,0
Mcavernosa24385,0
Mcavernosa24388,0
Mcavernosa24386,0
Mcavernosa24389,0
Mcavernosa24390,0
Mcavernosa24384,0
Mcavernosa24383,0
Mcavernosa24397,0
Mcavernosa24396,0
Mcavernosa24394,0
Mcavernosa24393,0
Mcavernosa24395,0
Mcavernosa24392,0
Mcavernosa24391,0
Mcavernosa24404,0
Mcavernosa24406,0
Mcavernosa24400,0
Mcavernosa24401,0
Mcavernosa24403,0
Mcavernosa24405,0
Mcavernosa24398,0
Mcavernosa24414,0
Mcavernosa24408,0
Mcavernosa24411,0
Mcavernosa24409,0
Mcavernosa24410,0
Mcavernosa24407,0
Mcavernosa24413,0
Mcavernosa24415,0
Mcavernosa24416,0
Mcavernosa24412,0
Mcavernosa24417,0
Mcavernosa24425,0
Mcavernosa24423,0
Mcavernosa24420,0
Mcavernosa24427,0
Mcavernosa24422,0
Mcavernosa24424,0
Mcavernosa24426,0
Mcavernosa24421,0
Mcavernosa24428,0
Mcavernosa24439,0
Mcavernosa24434,0
Mcavernosa24437,0
Mcavernosa24436,0
Mcavernosa24429,0
Mcavernosa24430,0
Mcavernosa24438,0
Mcavernosa24435,0
Mcavernosa24433,0
Mcavernosa24442,0
Mcavernosa24449,0
Mcavernosa24440,0
Mcavernosa24445,0
Mcavernosa24441,0
Mcavernosa24444,0
Mcavernosa24448,0
Mcavernosa24450,0
Mcavernosa24447,0
Mcavernosa24443,0
Mcavernosa24457,0
Mcavernosa24459,0
Mcavernosa24455,0
Mcavernosa24451,0
Mcavernosa24458,0
Mcavernosa24453,0
Mcavernosa24471,0
Mcavernosa24465,0
Mcavernosa24461,0
Mcavernosa24462,0
Mcavernosa24467,0
Mcavernosa24464,0
Mcavernosa24466,0
Mcavernosa24468,0
Mcavernosa24469,0
Mcavernosa24460,0
Mcavernosa24463,0
Mcavernosa24470,0
Mcavernosa24472,0
Mcavernosa24477,0
Mcavernosa24474,0
Mcavernosa24475,0
Mcavernosa24476,0
Mcavernosa24473,0
Mcavernosa24478,0
Mcavernosa24481,0
Mcavernosa24480,0
Mcavernosa24479,0
Mcavernosa24483,0
Mcavernosa24484,0
Mcavernosa24488,0
Mcavernosa24486,0
Mcavernosa24482,0
Mcavernosa24489,0
Mcavernosa24491,0
Mcavernosa24494,7.45304327927497
Mcavernosa24493,0
Mcavernosa24490,0
Mcavernosa24499,0
Mcavernosa24497,0
Mcavernosa24496,0
Mcavernosa24501,0
Mcavernosa24502,0
Mcavernosa24500,0
Mcavernosa24504,0
Mcavernosa24510,0
Mcavernosa24507,0
Mcavernosa24503,0
Mcavernosa24509,0
Mcavernosa24506,0
Mcavernosa24505,0
Mcavernosa24515,0
Mcavernosa24512,0
Mcavernosa24511,0
Mcavernosa24529,0
Mcavernosa24525,0
Mcavernosa24521,0
Mcavernosa24517,0
Mcavernosa24518,0
Mcavernosa24520,0
Mcavernosa24519,0
Mcavernosa24523,0
Mcavernosa24526,0
Mcavernosa24524,0
Mcavernosa24528,0
Mcavernosa24538,0
Mcavernosa24532,0
