# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Oct 31 14:59:08 CDT 2019 [seed=1572551891175]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
3764000	-232407.51823397135	-211.86946773242616	-232195.6487662389	0.091090328751286	6.086420250972433	2.889079742761755	3.8339657306853607	0.22370907947700766	0.2570466753532593	0.2791705593217305	0.2400736858480047	1.0	1.0	-232195.6487662389	0.0	-210.07646194501166
3765000	-232390.10619892602	-211.25206225588863	-232178.85413667012	0.09138111763044013	6.0474125791642	2.9029328025828294	3.783754412557209	0.2266169055079328	0.2536467791050891	0.2791705593217305	0.24056575606524983	1.0	1.0	-232178.85413667012	0.0	-209.47030181444813
3766000	-232398.38140211403	-211.0048815044281	-232187.3765206096	0.09120422859302807	6.0542289074267615	2.743000448756982	3.796381745479809	0.22440876028040174	0.2536467791050891	0.2791705593217305	0.24277390129278087	1.0	1.0	-232187.3765206096	0.0	-209.27574979727993
3767000	-232401.88856756556	-211.6914828210126	-232190.19708474455	0.09184440192051528	6.090770052534165	2.631978615176462	3.7697090261364368	0.22596172557747315	0.25477287589285713	0.2764914972368911	0.24277390129278087	1.0	1.0	-232190.19708474455	0.0	-210.01220967703833
3768000	-232402.0593646722	-212.16649973948768	-232189.8928649327	0.09299015778347007	6.057081657727624	2.366354362886399	3.745428830073441	0.22529647559517005	0.25477287589285713	0.2771567472191942	0.24277390129278087	1.0	1.0	-232189.8928649327	0.0	-210.60141259025653
3769000	-232408.02563237777	-211.54002464071743	-232196.48560773706	0.08959542742686585	6.023179594300638	2.4252234529439196	3.77926255819958	0.22034518309004059	0.2604610113619919	0.2771567472191942	0.24203705832877556	1.0	1.0	-232196.48560773706	0.0	-209.93950088488648
3770000	-232402.7193759289	-211.76915875121085	-232190.95021717768	0.09199502257288655	6.031492028372496	3.1306767526110124	3.7633633872652337	0.22379589219116516	0.2561937667894707	0.2771502842709596	0.24286005674840674	1.0	1.0	-232190.95021717768	0.0	-209.91840871339986
3771000	-232393.63344715667	-212.33933345292985	-232181.29411370374	0.09078477219013216	6.0263813145178355	2.3207030567980365	3.7901388607655746	0.22305538298753916	0.2561937667894707	0.27956693618849976	0.2411839140344926	1.0	1.0	-232181.29411370374	0.0	-210.77938071058443
3772000	-232390.36651761463	-211.239408280495	-232179.12710933413	0.09390373131246178	6.050368690732266	2.8730626339560152	3.816198338424201	0.22422714116568612	0.25681802756229627	0.27956693618849976	0.23938789508352007	1.0	1.0	-232179.12710933413	0.0	-209.45762235041317
3773000	-232393.45386184045	-211.86235814360163	-232181.59150369684	0.09172276216571339	6.084779342695146	2.62843640506302	3.721927516443013	0.22228084040462098	0.25531410563497986	0.28357516910546093	0.23882988485494042	1.0	1.0	-232181.59150369684	0.0	-210.19980539065355
3774000	-232393.56689208822	-210.6578033504594	-232182.90908873777	0.09086935991024261	6.02204900139691	2.754593459782459	3.773914682383306	0.22257883140420015	0.2550161146354007	0.2811887966252534	0.24121625733514795	1.0	1.0	-232182.90908873777	0.0	-208.93164745656117
3775000	-232403.82848151732	-212.66305071214111	-232191.16543080518	0.09244840716635036	6.1085552417182925	2.507460817176872	3.825043055609142	0.22257883140420015	0.257291133960223	0.2789137773004311	0.24121625733514795	1.0	1.0	-232191.16543080518	0.0	-211.01455339850315
3776000	-232395.2095984786	-212.05561994244647	-232183.15397853614	0.09171287040484101	6.064278535209935	3.075749738020996	3.7749386474354134	0.22257883140420015	0.257291133960223	0.2789137773004311	0.24121625733514795	1.0	1.0	-232183.15397853614	0.0	-210.21885694436244
3777000	-232395.71062465577	-211.54014209966664	-232184.1704825561	0.09412687811850429	6.07734112596813	2.570579163462494	3.7749386474354134	0.22100531437006468	0.2562636725087059	0.282750132689127	0.2399808804321047	1.0	1.0	-232184.1704825561	0.0	-209.8827965614138
3778000	-232401.65092161475	-211.24437737592285	-232190.40654423882	0.09335104969057646	6.042440644429672	2.4936544790694373	3.7737455979105223	0.22101892090237704	0.25861638969041517	0.2812295417597811	0.23913514764742896	1.0	1.0	-232190.40654423882	0.0	-209.6177962648656
3779000	-232399.42447194387	-211.3165109985471	-232188.10796094532	0.09186301548918076	6.050741766327167	2.619661277308498	3.85069881362391	0.22101892090237704	0.2556392973475754	0.2843878350544707	0.23895394669557915	1.0	1.0	-232188.10796094532	0.0	-209.61607870092521
3780000	-232387.75827065302	-211.4996600836188	-232176.2586105694	0.08940074954584674	6.06375436100136	2.8010284020256004	3.7901587486695183	0.22561199563223508	0.2556392973475754	0.2769110906355808	0.24183761638461101	1.0	1.0	-232176.2586105694	0.0	-209.75158452302
3781000	-232403.48608898703	-214.73796073462947	-232188.7481282524	0.09089967283092569	6.099745823717124	3.4567688960498955	3.741647929779989	0.22561199563223508	0.2556392973475754	0.2769110906355808	0.24183761638461101	1.0	1.0	-232188.7481282524	0.0	-212.79510664961253
3782000	-232397.26730818357	-211.64815803771012	-232185.61915014585	0.0909592454271543	6.05797165677174	2.8307593527572306	3.815352404179644	0.2252421589032406	0.25495154252553687	0.28149176370591983	0.238314534865305	1.0	1.0	-232185.61915014585	0.0	-209.88147550314793
3783000	-232399.305174286	-211.60743989564614	-232187.69773439036	0.09138503452894155	6.068893673733234	2.6890128112685705	3.7508795955252263	0.2217650341002401	0.26140581021714	0.2785146208173172	0.238314534865305	1.0	1.0	-232187.69773439036	0.0	-209.9127758717869
3784000	-232404.25544080848	-210.77000634436246	-232193.48543446412	0.09055806474839942	6.031275517371431	2.8267296857625515	3.7657788466360076	0.2253835633491504	0.25778728096822967	0.2785146208173172	0.238314534865305	1.0	1.0	-232193.48543446412	0.0	-209.020609698645
3785000	-232400.9909436345	-211.20760973353532	-232189.78333390097	0.09075254992167074	6.055404545549861	2.8652953733685216	3.6915211024376284	0.2253835633491504	0.25778728096822967	0.2785146208173172	0.238314534865305	1.0	1.0	-232189.78333390097	0.0	-209.46860600117896
3786000	-232404.85171382068	-211.61615625952882	-232193.23555756116	0.09157093026271873	6.079012829400064	2.799495236050367	3.8181647294622576	0.22420245099106975	0.2570472755035555	0.2770791512803883	0.24167112222498877	1.0	1.0	-232193.23555756116	0.0	-209.85968270572073
3787000	-232395.53254436897	-210.91832664786392	-232184.6142177211	0.089978137693465	6.032567605157259	2.6234796761235657	3.8178962680450392	0.22264042357831249	0.25645698254992283	0.2792314716467782	0.24167112222498877	1.0	1.0	-232184.6142177211	0.0	-209.22687626741043
3788000	-232407.79555194228	-212.87150722368895	-232194.9240447186	0.09026588366836857	6.0964709602784035	2.3856914328213605	3.7786654736313707	0.22749401754882664	0.2544119415298582	0.27642291869632873	0.24167112222498877	1.0	1.0	-232194.9240447186	0.0	-211.28760945890042
3789000	-232396.77479239219	-211.5901922680994	-232185.18460012408	0.09120717840638148	6.0595801565731495	2.9341860990527477	3.7766297315540496	0.2267529461382664	0.2544119415298582	0.27716399010688897	0.24167112222498877	1.0	1.0	-232185.18460012408	0.0	-209.80000578388893
3790000	-232392.5864760285	-211.23925991169278	-232181.3472161168	0.09055266245108781	6.034118888280437	2.9169442392770035	3.7766297315540496	0.22110737534111466	0.25980497379460027	0.27741652863929867	0.24167112222498877	1.0	1.0	-232181.3472161168	0.0	-209.45496695870958
3791000	-232387.0928215909	-211.28850456349429	-232175.8043170274	0.09164635387576617	6.050727432639281	2.7868235368809477	3.7670888479675715	0.2260863726738771	0.25515983562334427	0.2779946466153582	0.24075914508742277	1.0	1.0	-232175.8043170274	0.0	-209.55290553811116
3792000	-232399.10799396285	-210.42725892688827	-232188.68073503597	0.09077798109651974	6.006231807265663	2.6029639312202595	3.7670888479675715	0.2260863726738771	0.25515983562334427	0.2779946466153582	0.24075914508742277	1.0	1.0	-232188.68073503597	0.0	-208.75991156219112
3793000	-232386.84018260916	-211.25777314076134	-232175.5824094684	0.08995169615924649	6.033298750729633	2.9836384092315305	3.777050637651104	0.22673171098545478	0.25451449731176656	0.2779946466153582	0.24075914508742277	1.0	1.0	-232175.5824094684	0.0	-209.45073836262011
3794000	-232400.54871579728	-211.32306007269875	-232189.2256557246	0.09268560714243022	6.08001025829	2.743138813226262	3.776084364669495	0.22673171098545478	0.25835653498861166	0.2780318087272591	0.2368799452986769	1.0	1.0	-232189.2256557246	0.0	-209.60037567980714
3795000	-232394.83715965488	-211.92273900278917	-232182.9144206521	0.09318642350386264	6.076273639192129	3.052177628691567	3.7554092443848113	0.22673171098545478	0.25835653498861166	0.2780318087272591	0.2368799452986769	1.0	1.0	-232182.9144206521	0.0	-210.09993773804246
3796000	-232399.00493271122	-212.2253734515368	-232186.77955925968	0.09295974304484406	6.104575452059252	2.514492646232815	3.775335714512279	0.22213056343512233	0.25835653498861166	0.2826329562775915	0.2368799452986769	1.0	1.0	-232186.77955925968	0.0	-210.5899608019642
3797000	-232394.7257783924	-211.99230089084787	-232182.73347750155	0.09220449354226214	6.1079484720947015	2.809091913677889	3.7815321959460455	0.22351236696426996	0.25430357151528427	0.28139886897335686	0.2407851925470913	1.0	1.0	-232182.73347750155	0.0	-210.24411242930216
3798000	-232406.6226813396	-211.3345933369595	-232195.28808800262	0.09297480604285638	6.069873657235327	2.738005183923536	3.7815321959460455	0.22351236696426996	0.25611747795789896	0.28139886897335686	0.23897128610447663	1.0	1.0	-232195.28808800262	0.0	-209.61203652394966
3799000	-232405.00853686954	-211.59653170099907	-232193.41200516853	0.09403883358196623	6.077587267753271	2.902298446602737	3.798350950762878	0.22465931597113079	0.25611747795789896	0.28182370364524706	0.2373995024257256	1.0	1.0	-232193.41200516853	0.0	-209.81031985526607
3800000	-232404.07320100983	-213.23977872359058	-232190.83342228623	0.09089811873167877	6.052885659740932	3.361422824947611	3.849146983543275	0.22328236919414166	0.25611747795789896	0.28182370364524706	0.23877644920271474	1.0	1.0	-232190.83342228623	0.0	-211.2905199764528
3801000	-232408.87303030997	-214.31376963702513	-232194.55926067295	0.09263637180911267	6.092899501575907	3.4681999240267958	3.843112514583058	0.22206909607826997	0.25600424985579495	0.28182370364524706	0.2401029504206904	1.0	1.0	-232194.55926067295	0.0	-212.33515700531203
3802000	-232407.75082718246	-211.9240575835122	-232195.82676959896	0.09299699941555653	6.092337150313885	2.8854371035171296	3.8083546327975832	0.22206909607826997	0.2590142607676127	0.28107756621493196	0.23783907693918774	1.0	1.0	-232195.82676959896	0.0	-210.1404766964476
3803000	-232394.68424412262	-212.1054886361021	-232182.57875548652	0.0910110870700919	6.075747526074962	2.5028611758083956	3.800097589900111	0.22206909607826997	0.25678930619726803	0.28019978981510174	0.2409418079093626	1.0	1.0	-232182.57875548652	0.0	-210.46678699013475
3804000	-232395.7239089413	-212.37218775858082	-232183.3517211827	0.09304661230209665	6.0873720266918525	2.467701057118707	3.762748808612906	0.2253804380399011	0.25678930619726803	0.27596696970417167	0.24186328605866156	1.0	1.0	-232183.3517211827	0.0	-210.75959725929252
3805000	-232397.04389285264	-212.21814316697981	-232184.82574968567	0.09111311117499399	6.026930194476933	2.3194429054072105	3.7850978700290674	0.2267644201642555	0.25565251865263106	0.28095407777350145	0.23662898340961439	1.0	1.0	-232184.82574968567	0.0	-210.6603470581173
3806000	-232412.28035804734	-210.21259066346377	-232202.06776738388	0.09116138181219506	5.991655518933729	2.7504068049170827	3.7977393134849047	0.22615175441936108	0.2572718012820529	0.28090467038942035	0.23567177390916802	1.0	1.0	-232202.06776738388	0.0	-208.48032849288262
3807000	-232411.61174858906	-211.01624513465796	-232200.5955034544	0.08938558553339067	6.022471756850546	2.8883616890944404	3.7977393134849047	0.2257495054570998	0.2576740502443142	0.28090467038942035	0.23567177390916802	1.0	1.0	-232200.5955034544	0.0	-209.23504234208062
3808000	-232400.3407916924	-212.5085878115601	-232187.83220388085	0.0907780262695481	6.084412681749308	3.0502224995088953	3.780140440136826	0.22146044520488256	0.2576740502443142	0.28090467038942035	0.23996083416138525	1.0	1.0	-232187.83220388085	0.0	-210.67849191953894
3809000	-232414.92704367542	-212.40149009135249	-232202.52555358407	0.09051560031352318	6.06086692143725	2.4356527636219987	3.7839930446646934	0.2233972514696079	0.2576740502443142	0.27898770883784074	0.2399409894482395	1.0	1.0	-232202.52555358407	0.0	-210.79515997588524
3810000	-232413.5715626292	-212.04038164984348	-232201.53118097936	0.0888512748550527	6.081970035991548	2.7747153472692734	3.7766025694478462	0.22756075132278658	0.2547589716744764	0.2803940778399032	0.23728619916283614	1.0	1.0	-232201.53118097936	0.0	-210.30608581318586
3811000	-232405.94635166804	-212.78978640644516	-232193.1565652616	0.09030149363791676	6.087883601541461	2.4706189772168003	3.836002841876386	0.2243399092725188	0.2548447784441346	0.283614919890171	0.23720039239317794	1.0	1.0	-232193.1565652616	0.0	-211.15260173015145
3812000	-232402.45097954228	-212.1871081193225	-232190.26387142297	0.09140232442059283	6.082822908555531	2.892627857830305	3.7890176174196446	0.223610099468842	0.2548447784441346	0.2843447296938478	0.23720039239317794	1.0	1.0	-232190.26387142297	0.0	-210.40721896749557
3813000	-232398.2316465645	-211.58690185297436	-232186.64474471152	0.08957539515067797	6.043778191186437	2.946895645815597	3.7702312997429845	0.22895607827323103	0.25607077501136166	0.27777275432223164	0.23720039239317794	1.0	1.0	-232186.64474471152	0.0	-209.79444477087247
3814000	-232409.68398171826	-212.60243031970893	-232197.08155139856	0.0904866603760965	6.117419920175336	2.807747762396934	3.7702312997429845	0.2228316071031865	0.25607077501136166	0.2783900238988843	0.24270759398656983	1.0	1.0	-232197.08155139856	0.0	-210.8583428765028
3815000	-232401.61133295743	-213.2293647648556	-232188.38196819258	0.0912766877750507	6.110279360088227	2.4491491135162797	3.7702312997429845	0.22325741449161746	0.25607077501136166	0.2783900238988843	0.24228178659813887	1.0	1.0	-232188.38196819258	0.0	-211.62191931194383
3816000	-232388.87909394252	-211.1291514532052	-232177.74994248932	0.08986462795737604	6.031827540445659	2.577994040313319	3.7290834763564957	0.2233963631154399	0.2524607148230866	0.2818611354633369	0.24228178659813887	1.0	1.0	-232177.74994248932	0.0	-209.48366796878778
3817000	-232392.19334362014	-211.70578771208727	-232180.48755590804	0.08942225091255664	6.0639079162821465	2.81503447042429	3.736381296973813	0.22626423859049857	0.25804249162132886	0.28028399817125743	0.2354092716169174	1.0	1.0	-232180.48755590804	0.0	-209.96998940133247
3818000	-232397.64684621512	-211.4908891555271	-232186.1559570596	0.09165182242488121	6.059621451345933	2.7872362406479247	3.733092534528512	0.22414688769824748	0.2540041441937314	0.28028399817125743	0.2415649699367659	1.0	1.0	-232186.1559570596	0.0	-209.76607446423117
3819000	-232408.93502987502	-212.187089801258	-232196.74794007375	0.0928334761321193	6.085930120113004	2.989957168052959	3.7720054980670708	0.22376838750792566	0.2512516819375227	0.2805371537304111	0.2444427768241428	1.0	1.0	-232196.74794007375	0.0	-210.3795569078025
3820000	-232409.87434727603	-212.4124700062376	-232197.4618772698	0.09011459920117351	6.080973553663748	3.0649157236350386	3.7932447046687834	0.22509465168517023	0.25563924204677285	0.2823321506181552	0.2369339556499039	1.0	1.0	-232197.4618772698	0.0	-210.57337378240967
3821000	-232421.66086575584	-211.9431838697646	-232209.71768188608	0.09335480999173122	6.102038703554038	2.6324387819189976	3.800321568517316	0.2192793014179559	0.25563924204677285	0.2823321506181552	0.24274930591711824	1.0	1.0	-232209.71768188608	0.0	-210.2539344845401
3822000	-232403.70432867215	-210.56802048873325	-232193.1363081834	0.08983834067649656	6.014839587272718	2.7089806169579447	3.7419120936384473	0.2192793014179559	0.25563924204677285	0.28326011133832457	0.24182134519694887	1.0	1.0	-232193.1363081834	0.0	-208.86884326619207
3823000	-232398.83775868296	-211.96892905350703	-232186.86882962944	0.09147513945422396	6.073361606954423	2.5049808149727424	3.692802890127946	0.22718142197457628	0.2534633953233527	0.27981123516010686	0.23954394754196634	1.0	1.0	-232186.86882962944	0.0	-210.36390048697038
3824000	-232408.12459221337	-213.16470095172036	-232194.95989126165	0.09180335830957696	6.084663205136495	2.340966123774828	3.8032110677778297	0.22635562418543712	0.2534633953233527	0.27981123516010686	0.2403697453311055	1.0	1.0	-232194.95989126165	0.0	-211.59187533826884
3825000	-232402.40148191623	-212.46434701860173	-232189.93713489763	0.09163131798875161	6.089398883638319	2.487200893880832	3.763144888379827	0.22635562418543712	0.255554582267615	0.27772004821584456	0.2403697453311055	1.0	1.0	-232189.93713489763	0.0	-210.84375838613994
3826000	-232403.88170889154	-212.43391380068846	-232191.44779509085	0.09066156854411075	6.084973561381467	3.058194716570477	3.793925149201085	0.22673150958115254	0.2551786968718996	0.27772004821584456	0.2403697453311055	1.0	1.0	-232191.44779509085	0.0	-210.59679523990388
3827000	-232396.91535694964	-212.3426472796783	-232184.57270966997	0.09223126091800833	6.105484976120408	2.5666635056035627	3.793925149201085	0.22673150958115254	0.25851416682907474	0.2761821928007743	0.2385721307890006	1.0	1.0	-232184.57270966997	0.0	-210.68074669024918
3828000	-232390.86308811148	-212.14841578694703	-232178.71467232454	0.0915680541748805	6.090122161668479	2.6822874177112492	3.8147471541638627	0.22564691847580548	0.25718690524519344	0.2761821928007743	0.240983983478229	1.0	1.0	-232178.71467232454	0.0	-210.43580136958877
3829000	-232409.87014084624	-213.05415703204898	-232196.8159838142	0.0915846474628095	6.07855439563269	2.3515058495062746	3.816604066911416	0.22861876069548392	0.254215063025515	0.2761821928007743	0.240983983478229	1.0	1.0	-232196.8159838142	0.0	-211.47256437449425
3830000	-232420.35730759276	-211.58381099601397	-232208.77349659675	0.09228872155490812	6.0669993635273025	2.620199214855944	3.7803035049257687	0.2284059070841437	0.25656093913526673	0.27447701163777855	0.24055614214281323	1.0	1.0	-232208.77349659675	0.0	-209.90562705083474
3831000	-232405.11318845308	-211.9764283965391	-232193.13676005654	0.09220464889067562	6.098532502425489	2.697757208805377	3.8163257447069583	0.2284059070841437	0.25656093913526673	0.27447701163777855	0.24055614214281323	1.0	1.0	-232193.13676005654	0.0	-210.25755964856526
3832000	-232397.63441243672	-210.98186002483834	-232186.6525524119	0.09135776261086809	6.030662490588767	2.546837253120344	3.7396392253301918	0.2284059070841437	0.25656093913526673	0.27447701163777855	0.24055614214281323	1.0	1.0	-232186.6525524119	0.0	-209.34513466670873
3833000	-232397.29592141235	-211.00049932202657	-232186.29542209033	0.09101706817004727	6.057086497255871	2.7250593228672444	3.7396392253301918	0.22086752389820344	0.2573035169716474	0.27939722157871516	0.24243173755143624	1.0	1.0	-232186.29542209033	0.0	-209.29613606263572
3834000	-232399.69928751828	-210.52161617345587	-232189.17767134483	0.09283092159844092	6.021499301390012	2.5856295280029147	3.8048063039919597	0.22508074713564466	0.25856544912073925	0.2832824103936213	0.233071393349997	1.0	1.0	-232189.17767134483	0.0	-208.84887571817748
3835000	-232405.84019388046	-214.37334078378905	-232191.46685309667	0.09313274941072486	6.1113874092335845	3.43162590336618	3.8479397959258423	0.22242015396762357	0.2590133648609686	0.2807820988976581	0.2377843822737519	1.0	1.0	-232191.46685309667	0.0	-212.40379568170016
3836000	-232406.1284074137	-210.8366318497209	-232195.29177556396	0.09152183001100309	6.052891686408421	2.66271118066544	3.7514111223350444	0.22267277701850952	0.2553686359721421	0.27952549340879257	0.24243309360055798	1.0	1.0	-232195.29177556396	0.0	-209.15162621917344
3837000	-232405.92777128727	-211.07836448946807	-232194.84940679782	0.09284890327450204	6.075478866763358	2.770634937207398	3.7514111223350444	0.2234780066428248	0.2590373495112792	0.27870014469324045	0.2387844991526577	1.0	1.0	-232194.84940679782	0.0	-209.35362719035163
3838000	-232408.91087317688	-211.83065557943416	-232197.08021759745	0.09284423122363028	6.072177767938952	3.043502180602799	3.7514111223350444	0.22196362849291446	0.2559175626632222	0.27870014469324045	0.24341866415062507	1.0	1.0	-232197.08021759745	0.0	-210.01198590802846
3839000	-232403.5856086738	-210.63121807790284	-232192.9543905959	0.09158887142657457	6.034765498810349	2.836753441871559	3.740458880890266	0.22196362849291446	0.2559175626632222	0.27870014469324045	0.24341866415062507	1.0	1.0	-232192.9543905959	0.0	-208.8864208590688
3840000	-232411.43041340844	-211.19624474777248	-232200.23416866065	0.09195619028148772	6.067767557815588	2.6685679282369046	3.809602242790885	0.2249265194405534	0.2529546717155833	0.2785155940887088	0.24360321475515673	1.0	1.0	-232200.23416866065	0.0	-209.49040002115603
3841000	-232415.6184927227	-212.22615945880088	-232203.39233326388	0.09223306202505598	6.050998015029111	3.2195952214374497	3.718820154222853	0.22219580061033153	0.2529546717155833	0.28124631291893065	0.24360321475515673	1.0	1.0	-232203.39233326388	0.0	-210.3617431904501
3842000	-232410.51147471942	-211.82766635930682	-232198.6838083601	0.09001763228564556	6.094980841464272	2.8076542054260307	3.795871097952017	0.2198710489068605	0.25527942341905435	0.28124631291893065	0.24360321475515673	1.0	1.0	-232198.6838083601	0.0	-210.07540096636004
3843000	-232401.00200015836	-211.9190739981648	-232189.0829261602	0.09036318522600882	6.065541627735826	2.476984262862611	3.7482047344380076	0.22281750862812322	0.257346341869853	0.2803200577406662	0.23951609176135982	1.0	1.0	-232189.0829261602	0.0	-210.30740254894573
3844000	-232403.04677420895	-212.23602270153958	-232190.8107515074	0.09374198717000283	6.064666893023091	3.1088455963772907	3.8446232435594787	0.22548728574212915	0.2555652797476627	0.2799880927062919	0.23895934180391856	1.0	1.0	-232190.8107515074	0.0	-210.36631413421009
3845000	-232402.90240118734	-210.48768519671341	-232192.41471599063	0.09187809300586565	6.018199390345404	2.700288048514534	3.8446232435594787	0.22420699012440923	0.25346061440393775	0.28280138019870954	0.23953101527294574	1.0	1.0	-232192.41471599063	0.0	-208.7588696438363
3846000	-232401.27377782165	-212.1604653288088	-232189.11331249285	0.09285165460061534	6.11638170096507	2.763785521737686	3.7277742713772204	0.22684678745867345	0.25346061440393775	0.2801615828644453	0.23953101527294574	1.0	1.0	-232189.11331249285	0.0	-210.44581428437598
3847000	-232402.46348222933	-211.36507444663124	-232191.0984077827	0.09047451281366098	6.051659912830206	2.6700779612259766	3.786418139045938	0.2242493115222984	0.25346061440393775	0.28275905880082036	0.23953101527294574	1.0	1.0	-232191.0984077827	0.0	-209.66607501705766
3848000	-232405.6133818215	-212.6028628415704	-232193.01051897992	0.09226490287329124	6.1056835713269635	2.9857227330182017	3.770596013179157	0.2242493115222984	0.25346061440393775	0.28275905880082036	0.23953101527294574	1.0	1.0	-232193.01051897992	0.0	-210.7971992276206
3849000	-232406.9450206193	-212.4077082159821	-232194.53731240332	0.09143268673857087	6.115145999768018	2.8280682995867075	3.770596013179157	0.2239344383404169	0.25377548758581925	0.28275905880082036	0.23953101527294574	1.0	1.0	-232194.53731240332	0.0	-210.65629254224402
3850000	-232402.34009724835	-212.59234767220988	-232189.74774957614	0.09109211508332121	6.108547212416078	2.949387176312484	3.862017782024052	0.22378765145503587	0.254663420664548	0.2820179126074726	0.23953101527294574	1.0	1.0	-232189.74774957614	0.0	-210.769770891117
3851000	-232408.84549001677	-212.42421141792678	-232196.42127859883	0.08890432532450604	6.043623695798484	2.3754199186113123	3.7616983417683985	0.2236924079415131	0.2563961283381003	0.28038044844744303	0.23953101527294574	1.0	1.0	-232196.42127859883	0.0	-210.85007095282688
3852000	-232401.2515549942	-211.36758402748762	-232189.8839709667	0.09028778473429434	6.04752850607321	2.8235213451267924	3.7505633726877745	0.2236924079415131	0.2553173710893364	0.2813792885076324	0.23961093246152035	1.0	1.0	-232189.8839709667	0.0	-209.62421101696776
3853000	-232394.057620693	-212.3111631477457	-232181.74645754526	0.0894592857668503	6.046525818274498	3.163193308403125	3.7332198115445525	0.2236924079415131	0.2553173710893364	0.2813792885076324	0.23961093246152035	1.0	1.0	-232181.74645754526	0.0	-210.459775892446
3854000	-232399.69009869138	-210.71761869831352	-232188.97247999307	0.09175775925595936	6.024139586362589	2.5744998040623734	3.776291344794641	0.2254768405969124	0.2535329384339371	0.2813792885076324	0.23961093246152035	1.0	1.0	-232188.97247999307	0.0	-209.05831551492687
3855000	-232391.46637653283	-212.14067150256605	-232179.32570503026	0.09270758643027938	6.077605657312224	2.468463448569769	3.776291344794641	0.2254768405969124	0.2535329384339371	0.2813792885076324	0.23961093246152035	1.0	1.0	-232179.32570503026	0.0	-210.52342771211136
3856000	-232398.85813136742	-211.8936861463699	-232186.96444522106	0.09206544643747797	6.050417283614176	3.1343836742056665	3.769045753995229	0.2254768405969124	0.25419820724568537	0.2813792885076324	0.23894566364977207	1.0	1.0	-232186.96444522106	0.0	-210.03992911004903
3857000	-232395.47941209245	-211.7319250654238	-232183.74748702702	0.0917275456228943	6.084476887031036	2.794848233918014	3.783690465007618	0.2213872297093091	0.2583790664343693	0.28254621267584157	0.23768749118048219	1.0	1.0	-232183.74748702702	0.0	-209.98812883296904
3858000	-232403.21206879237	-211.8187775144695	-232191.3932912779	0.09145346287270587	6.049172754471795	2.4209555719593623	3.783690465007618	0.22142058505781928	0.25874383269741325	0.27651239093999697	0.24332319130477267	1.0	1.0	-232191.3932912779	0.0	-210.2185967613365
3859000	-232408.2707181584	-212.38519850376213	-232195.88551965464	0.09182745020205199	6.03019140756137	3.2346698404489116	3.75188228235373	0.22142058505781928	0.25874383269741325	0.27670230782998845	0.2431332744147812	1.0	1.0	-232195.88551965464	0.0	-210.50545936937309
3860000	-232402.09540976924	-212.09639389861852	-232189.99901587062	0.09146600556865217	6.073365194718721	2.4686165364732635	3.749456258260753	0.22142058505781928	0.2579225633073347	0.27976662000377744	0.2408902316310707	1.0	1.0	-232189.99901587062	0.0	-210.4877038360294
3861000	-232399.794029717	-212.62627730200893	-232187.167752415	0.09257069302384692	6.120678027549033	2.8738884140875	3.8160912839430243	0.22504428090372786	0.2579225633073347	0.27976662000377744	0.23726653578516216	1.0	1.0	-232187.167752415	0.0	-210.84423813542406
3862000	-232390.25901547653	-212.31818945382366	-232177.9408260227	0.09276116622792763	6.11682935430421	2.6886168094016725	3.80824150425049	0.22504428090372786	0.25516980331442857	0.27976662000377744	0.2400192957780683	1.0	1.0	-232177.9408260227	0.0	-210.60529421635678
3863000	-232400.22862412396	-211.47815328848026	-232188.75047083548	0.0936306200171933	6.044846378776385	3.028890183661562	3.7791950381883397	0.22146907728103016	0.25516980331442857	0.2804177055489249	0.2429434138556185	1.0	1.0	-232188.75047083548	0.0	-209.65537855584054
3864000	-232407.10303590976	-212.27465359509247	-232194.82838231468	0.09223511071826175	6.0581891185569265	2.400010339299127	3.7409590640516566	0.2234082736577127	0.25357559029110877	0.2800727221955622	0.2429434138556185	1.0	1.0	-232194.82838231468	0.0	-210.69688253892164
3865000	-232403.47114829332	-211.2174394516983	-232192.25370884163	0.09090556746687328	6.049633748189063	2.7534201860330327	3.732436141342071	0.2240111966630761	0.2529638643246946	0.27884378145235295	0.24418115755987854	1.0	1.0	-232192.25370884163	0.0	-209.50504296649044
3866000	-232405.44608746725	-211.84960828924847	-232193.596479178	0.09194782984510227	6.0533559600909905	3.0799100690895327	3.8133137151558962	0.22374007314353897	0.25417381011748597	0.27884378145235295	0.24324233528662426	1.0	1.0	-232193.596479178	0.0	-209.99922071671716
3867000	-232403.7551203542	-211.93793398528254	-232191.81718636892	0.09309249410622555	6.1069901627603365	2.767043131692131	3.7432394233706394	0.22374007314353897	0.25749303788421896	0.27957327789872016	0.23919361107352405	1.0	1.0	-232191.81718636892	0.0	-210.21712264302445
3868000	-232403.84497519903	-213.95168374516504	-232189.89329145386	0.09345592895103623	6.097283818077651	3.368839444980638	3.7951415464724114	0.22222319755401151	0.25739869911183827	0.2801707145645874	0.24020738876956493	1.0	1.0	-232189.89329145386	0.0	-212.01743265777637
